Time [s],WAKE,TX,RX,FAULT
2021-04-24T07:47:38.086955958+00:00,1,1,1,1
2021-04-24T07:47:38.086963928+00:00,1,1,0,1
2021-04-24T07:47:38.086963940+00:00,1,1,1,1
2021-04-24T07:47:38.086963950+00:00,1,1,0,1
2021-04-24T07:47:38.086987902+00:00,1,1,1,1
2021-04-24T07:47:38.086987914+00:00,1,1,0,1
2021-04-24T07:47:38.086987924+00:00,1,1,1,1
2021-04-24T07:47:38.086991896+00:00,1,1,0,1
2021-04-24T07:47:38.086991912+00:00,1,1,1,1
2021-04-24T07:47:38.086991918+00:00,1,1,0,1
2021-04-24T07:47:38.086995892+00:00,1,1,1,1
2021-04-24T07:47:38.086995910+00:00,1,1,0,1
2021-04-24T07:47:38.086995914+00:00,1,1,1,1
2021-04-24T07:47:38.087003884+00:00,1,1,0,1
2021-04-24T07:47:38.087003898+00:00,1,1,1,1
2021-04-24T07:47:38.087003908+00:00,1,1,0,1
2021-04-24T07:47:38.087027860+00:00,1,1,1,1
2021-04-24T07:47:38.087027872+00:00,1,1,0,1
2021-04-24T07:47:38.087027882+00:00,1,1,1,1
2021-04-24T07:47:38.087031854+00:00,1,1,0,1
2021-04-24T07:47:38.087031870+00:00,1,1,1,1
2021-04-24T07:47:38.087031876+00:00,1,1,0,1
2021-04-24T07:47:38.087035850+00:00,1,1,1,1
2021-04-24T07:47:38.087035866+00:00,1,1,0,1
2021-04-24T07:47:38.087035872+00:00,1,1,1,1
2021-04-24T07:47:38.087039846+00:00,1,1,0,1
2021-04-24T07:47:38.087039862+00:00,1,1,1,1
2021-04-24T07:47:38.087039868+00:00,1,1,0,1
2021-04-24T07:47:38.087043842+00:00,1,1,1,1
2021-04-24T07:47:38.087055830+00:00,1,1,0,1
2021-04-24T07:47:38.087055842+00:00,1,1,1,1
2021-04-24T07:47:38.087055854+00:00,1,1,0,1
2021-04-24T07:47:38.087063820+00:00,1,1,1,1
2021-04-24T07:47:38.087071812+00:00,1,1,0,1
2021-04-24T07:47:38.087071826+00:00,1,1,1,1
2021-04-24T07:47:38.087071836+00:00,1,1,0,1
2021-04-24T07:47:38.087079804+00:00,1,1,1,1
2021-04-24T07:47:38.087091792+00:00,1,1,0,1
2021-04-24T07:47:38.087091804+00:00,1,1,1,1
2021-04-24T07:47:38.087091816+00:00,1,1,0,1
2021-04-24T07:47:38.087095786+00:00,1,1,1,1
2021-04-24T07:47:38.087099784+00:00,1,1,0,1
2021-04-24T07:47:38.087099798+00:00,1,1,1,1
2021-04-24T07:47:38.087099808+00:00,1,1,0,1
2021-04-24T07:47:38.087107774+00:00,1,1,1,1
2021-04-24T07:47:38.087115634+00:00,1,0,1,1
2021-04-24T07:47:38.087119608+00:00,1,1,1,1
2021-04-24T07:47:38.087119612+00:00,1,0,1,1
2021-04-24T07:47:38.087119628+00:00,1,1,1,1
2021-04-24T07:47:38.087127624+00:00,1,0,1,1
2021-04-24T07:47:38.087151580+00:00,1,1,1,1
2021-04-24T07:47:38.087151582+00:00,1,0,1,1
2021-04-24T07:47:38.087151600+00:00,1,1,1,1
2021-04-24T07:47:38.087157346+00:00,1,0,1,1
2021-04-24T07:47:38.087161320+00:00,1,1,1,1
2021-04-24T07:47:38.087161324+00:00,1,0,1,1
2021-04-24T07:47:38.087161340+00:00,1,1,1,1
2021-04-24T07:47:38.087199308+00:00,1,0,1,1
2021-04-24T07:47:38.087203282+00:00,1,1,1,1
2021-04-24T07:47:38.087203286+00:00,1,0,1,1
2021-04-24T07:47:38.087203300+00:00,1,1,1,1
2021-04-24T07:47:38.087241022+00:00,1,0,1,1
2021-04-24T07:47:38.087276966+00:00,1,1,1,1
2021-04-24T07:47:38.087276968+00:00,1,0,1,1
2021-04-24T07:47:38.087276986+00:00,1,1,1,1
2021-04-24T07:47:38.087282982+00:00,1,0,1,1
2021-04-24T07:47:38.087310936+00:00,1,1,1,1
2021-04-24T07:47:38.087310938+00:00,1,0,1,1
2021-04-24T07:47:38.087310956+00:00,1,1,1,1
2021-04-24T07:47:38.087324696+00:00,1,0,1,1
2021-04-24T07:47:38.087336662+00:00,1,1,1,1
2021-04-24T07:47:38.087336664+00:00,1,0,1,1
2021-04-24T07:47:38.087336682+00:00,1,1,1,1
2021-04-24T07:47:38.087340680+00:00,1,0,1,1
2021-04-24T07:47:38.087352648+00:00,1,1,1,1
2021-04-24T07:47:38.087352650+00:00,1,0,1,1
2021-04-24T07:47:38.087352668+00:00,1,1,1,1
2021-04-24T07:47:38.087356666+00:00,1,0,1,1
2021-04-24T07:47:38.087360640+00:00,1,1,1,1
2021-04-24T07:47:38.087360644+00:00,1,0,1,1
2021-04-24T07:47:38.087360660+00:00,1,1,1,1
2021-04-24T07:47:38.087366658+00:00,1,0,1,1
2021-04-24T07:47:38.087378624+00:00,1,1,1,1
2021-04-24T07:47:38.087378628+00:00,1,0,1,1
2021-04-24T07:47:38.087378644+00:00,1,1,1,1
2021-04-24T07:47:38.087382644+00:00,1,0,1,1
2021-04-24T07:47:38.087386618+00:00,1,1,1,1
2021-04-24T07:47:38.087386620+00:00,1,0,1,1
2021-04-24T07:47:38.087386638+00:00,1,1,1,1
2021-04-24T07:47:38.087398630+00:00,1,0,1,1
2021-04-24T07:47:38.087402602+00:00,1,1,1,1
2021-04-24T07:47:38.087402606+00:00,1,0,1,1
2021-04-24T07:47:38.087402622+00:00,1,1,1,1
2021-04-24T07:47:38.092859628+00:00,1,1,0,1
2021-04-24T07:47:38.092859636+00:00,1,1,1,1
2021-04-24T07:47:38.092859652+00:00,1,1,0,1
2021-04-24T07:47:38.092863626+00:00,1,1,1,1
2021-04-24T07:47:38.092867628+00:00,1,1,0,1
2021-04-24T07:47:38.092867642+00:00,1,1,1,1
2021-04-24T07:47:38.092867652+00:00,1,1,0,1
2021-04-24T07:47:38.092875632+00:00,1,1,1,1
2021-04-24T07:47:38.092879634+00:00,1,1,0,1
2021-04-24T07:47:38.092879648+00:00,1,1,1,1
2021-04-24T07:47:38.092879656+00:00,1,1,0,1
2021-04-24T07:47:38.092891638+00:00,1,1,1,1
2021-04-24T07:47:38.092891652+00:00,1,1,0,1
2021-04-24T07:47:38.092891660+00:00,1,1,1,1
2021-04-24T07:47:38.092899642+00:00,1,1,0,1
2021-04-24T07:47:38.092899656+00:00,1,1,1,1
2021-04-24T07:47:38.092899664+00:00,1,1,0,1
2021-04-24T07:47:38.092935656+00:00,1,1,1,1
2021-04-24T07:47:38.092935668+00:00,1,1,0,1
2021-04-24T07:47:38.092935678+00:00,1,1,1,1
2021-04-24T07:47:38.092939656+00:00,1,1,0,1
2021-04-24T07:47:38.092939672+00:00,1,1,1,1
2021-04-24T07:47:38.092939678+00:00,1,1,0,1
2021-04-24T07:47:38.092975668+00:00,1,1,1,1
2021-04-24T07:47:38.092975680+00:00,1,1,0,1
2021-04-24T07:47:38.092975690+00:00,1,1,1,1
2021-04-24T07:47:38.092979668+00:00,1,1,0,1
2021-04-24T07:47:38.092979686+00:00,1,1,1,1
2021-04-24T07:47:38.092979690+00:00,1,1,0,1
2021-04-24T07:47:38.092987672+00:00,1,1,1,1
2021-04-24T07:47:38.092987686+00:00,1,1,0,1
2021-04-24T07:47:38.092987694+00:00,1,1,1,1
2021-04-24T07:47:38.092991674+00:00,1,1,0,1
2021-04-24T07:47:38.092991690+00:00,1,1,1,1
2021-04-24T07:47:38.092991696+00:00,1,1,0,1
2021-04-24T07:47:38.093015684+00:00,1,1,1,1
2021-04-24T07:47:38.093015696+00:00,1,1,0,1
2021-04-24T07:47:38.093015706+00:00,1,1,1,1
2021-04-24T07:47:38.093019684+00:00,1,1,0,1
2021-04-24T07:47:38.093019702+00:00,1,1,1,1
2021-04-24T07:47:38.093019706+00:00,1,1,0,1
2021-04-24T07:47:38.093043694+00:00,1,1,1,1
2021-04-24T07:47:38.093043706+00:00,1,1,0,1
2021-04-24T07:47:38.093043716+00:00,1,1,1,1
2021-04-24T07:47:38.093047694+00:00,1,1,0,1
2021-04-24T07:47:38.093047712+00:00,1,1,1,1
2021-04-24T07:47:38.093047718+00:00,1,1,0,1
2021-04-24T07:47:38.093055698+00:00,1,1,1,1
2021-04-24T07:47:38.093055712+00:00,1,1,0,1
2021-04-24T07:47:38.093055720+00:00,1,1,1,1
2021-04-24T07:47:38.093059698+00:00,1,1,0,1
2021-04-24T07:47:38.093059714+00:00,1,1,1,1
2021-04-24T07:47:38.093059722+00:00,1,1,0,1
2021-04-24T07:47:38.093063700+00:00,1,1,1,1
2021-04-24T07:47:38.093067698+00:00,1,1,0,1
2021-04-24T07:47:38.093067712+00:00,1,1,1,1
2021-04-24T07:47:38.093067720+00:00,1,1,0,1
2021-04-24T07:47:38.093071692+00:00,1,1,1,1
2021-04-24T07:47:38.093083682+00:00,1,1,0,1
2021-04-24T07:47:38.093083694+00:00,1,1,1,1
2021-04-24T07:47:38.093083704+00:00,1,1,0,1
2021-04-24T07:47:38.093087674+00:00,1,1,1,1
2021-04-24T07:47:38.093099662+00:00,1,1,0,1
2021-04-24T07:47:38.093099674+00:00,1,1,1,1
2021-04-24T07:47:38.093099686+00:00,1,1,0,1
2021-04-24T07:47:38.093103656+00:00,1,1,1,1
2021-04-24T07:47:38.093115644+00:00,1,1,0,1
2021-04-24T07:47:38.093115656+00:00,1,1,1,1
2021-04-24T07:47:38.093115668+00:00,1,1,0,1
2021-04-24T07:47:38.093123634+00:00,1,1,1,1
2021-04-24T07:47:38.093131626+00:00,1,1,0,1
2021-04-24T07:47:38.093131638+00:00,1,1,1,1
2021-04-24T07:47:38.093131650+00:00,1,1,0,1
2021-04-24T07:47:38.093135620+00:00,1,1,1,1
2021-04-24T07:47:38.093143472+00:00,1,0,1,1
2021-04-24T07:47:38.093147446+00:00,1,1,1,1
2021-04-24T07:47:38.093147450+00:00,1,0,1,1
2021-04-24T07:47:38.093147466+00:00,1,1,1,1
2021-04-24T07:47:38.093155462+00:00,1,0,1,1
2021-04-24T07:47:38.093167428+00:00,1,1,1,1
2021-04-24T07:47:38.093167430+00:00,1,0,1,1
2021-04-24T07:47:38.093167448+00:00,1,1,1,1
2021-04-24T07:47:38.093171446+00:00,1,0,1,1
2021-04-24T07:47:38.093179418+00:00,1,1,1,1
2021-04-24T07:47:38.093179422+00:00,1,0,1,1
2021-04-24T07:47:38.093179438+00:00,1,1,1,1
2021-04-24T07:47:38.093185184+00:00,1,0,1,1
2021-04-24T07:47:38.093189158+00:00,1,1,1,1
2021-04-24T07:47:38.093189162+00:00,1,0,1,1
2021-04-24T07:47:38.093189178+00:00,1,1,1,1
2021-04-24T07:47:38.093193178+00:00,1,0,1,1
2021-04-24T07:47:38.093205144+00:00,1,1,1,1
2021-04-24T07:47:38.093205148+00:00,1,0,1,1
2021-04-24T07:47:38.093205164+00:00,1,1,1,1
2021-04-24T07:47:38.093213160+00:00,1,0,1,1
2021-04-24T07:47:38.093217134+00:00,1,1,1,1
2021-04-24T07:47:38.093217138+00:00,1,0,1,1
2021-04-24T07:47:38.093217154+00:00,1,1,1,1
2021-04-24T07:47:38.093227148+00:00,1,0,1,1
2021-04-24T07:47:38.093231122+00:00,1,1,1,1
2021-04-24T07:47:38.093231126+00:00,1,0,1,1
2021-04-24T07:47:38.093231142+00:00,1,1,1,1
2021-04-24T07:47:38.093247130+00:00,1,0,1,1
2021-04-24T07:47:38.093259096+00:00,1,1,1,1
2021-04-24T07:47:38.093259100+00:00,1,0,1,1
2021-04-24T07:47:38.093259116+00:00,1,1,1,1
2021-04-24T07:47:38.093268860+00:00,1,0,1,1
2021-04-24T07:47:38.093272832+00:00,1,1,1,1
2021-04-24T07:47:38.093272836+00:00,1,0,1,1
2021-04-24T07:47:38.093272852+00:00,1,1,1,1
2021-04-24T07:47:38.093276852+00:00,1,0,1,1
2021-04-24T07:47:38.093288820+00:00,1,1,1,1
2021-04-24T07:47:38.093288822+00:00,1,0,1,1
2021-04-24T07:47:38.093288840+00:00,1,1,1,1
2021-04-24T07:47:38.093296834+00:00,1,0,1,1
2021-04-24T07:47:38.093300808+00:00,1,1,1,1
2021-04-24T07:47:38.093300812+00:00,1,0,1,1
2021-04-24T07:47:38.093300828+00:00,1,1,1,1
2021-04-24T07:47:38.093310822+00:00,1,0,1,1
2021-04-24T07:47:38.093318792+00:00,1,1,1,1
2021-04-24T07:47:38.093318796+00:00,1,0,1,1
2021-04-24T07:47:38.093318812+00:00,1,1,1,1
2021-04-24T07:47:38.093322810+00:00,1,0,1,1
2021-04-24T07:47:38.093334778+00:00,1,1,1,1
2021-04-24T07:47:38.093334780+00:00,1,0,1,1
2021-04-24T07:47:38.093334798+00:00,1,1,1,1
2021-04-24T07:47:38.093338796+00:00,1,0,1,1
2021-04-24T07:47:38.093342770+00:00,1,1,1,1
2021-04-24T07:47:38.093342772+00:00,1,0,1,1
2021-04-24T07:47:38.093342790+00:00,1,1,1,1
2021-04-24T07:47:38.093352534+00:00,1,0,1,1
2021-04-24T07:47:38.093356508+00:00,1,1,1,1
2021-04-24T07:47:38.093356512+00:00,1,0,1,1
2021-04-24T07:47:38.093356528+00:00,1,1,1,1
2021-04-24T07:47:38.093360528+00:00,1,0,1,1
2021-04-24T07:47:38.093372494+00:00,1,1,1,1
2021-04-24T07:47:38.093372498+00:00,1,0,1,1
2021-04-24T07:47:38.093372514+00:00,1,1,1,1
2021-04-24T07:47:38.093380510+00:00,1,0,1,1
2021-04-24T07:47:38.093384484+00:00,1,1,1,1
2021-04-24T07:47:38.093384488+00:00,1,0,1,1
2021-04-24T07:47:38.093384504+00:00,1,1,1,1
2021-04-24T07:47:38.093394496+00:00,1,0,1,1
2021-04-24T07:47:38.093402468+00:00,1,1,1,1
2021-04-24T07:47:38.093402472+00:00,1,0,1,1
2021-04-24T07:47:38.093402488+00:00,1,1,1,1
2021-04-24T07:47:38.093422470+00:00,1,0,1,1
2021-04-24T07:47:38.093426444+00:00,1,1,1,1
2021-04-24T07:47:38.093426448+00:00,1,0,1,1
2021-04-24T07:47:38.093426464+00:00,1,1,1,1
2021-04-24T07:47:38.093436208+00:00,1,0,1,1
2021-04-24T07:47:38.093440180+00:00,1,1,1,1
2021-04-24T07:47:38.093440186+00:00,1,0,1,1
2021-04-24T07:47:38.093440200+00:00,1,1,1,1
2021-04-24T07:47:38.093444202+00:00,1,0,1,1
2021-04-24T07:47:38.093456166+00:00,1,1,1,1
2021-04-24T07:47:38.093456170+00:00,1,0,1,1
2021-04-24T07:47:38.093456186+00:00,1,1,1,1
2021-04-24T07:47:38.093464182+00:00,1,0,1,1
2021-04-24T07:47:38.093468156+00:00,1,1,1,1
2021-04-24T07:47:38.093468160+00:00,1,0,1,1
2021-04-24T07:47:38.093468176+00:00,1,1,1,1
2021-04-24T07:47:38.093478170+00:00,1,0,1,1
2021-04-24T07:47:38.093486140+00:00,1,1,1,1
2021-04-24T07:47:38.093486144+00:00,1,0,1,1
2021-04-24T07:47:38.093486160+00:00,1,1,1,1
2021-04-24T07:47:38.093494156+00:00,1,0,1,1
2021-04-24T07:47:38.093498130+00:00,1,1,1,1
2021-04-24T07:47:38.093498134+00:00,1,0,1,1
2021-04-24T07:47:38.093498150+00:00,1,1,1,1
2021-04-24T07:47:38.093506146+00:00,1,0,1,1
2021-04-24T07:47:38.093510118+00:00,1,1,1,1
2021-04-24T07:47:38.093510124+00:00,1,0,1,1
2021-04-24T07:47:38.093510138+00:00,1,1,1,1
2021-04-24T07:47:38.093519884+00:00,1,0,1,1
2021-04-24T07:47:38.093523858+00:00,1,1,1,1
2021-04-24T07:47:38.093523862+00:00,1,0,1,1
2021-04-24T07:47:38.093523878+00:00,1,1,1,1
2021-04-24T07:47:38.093527878+00:00,1,0,1,1
2021-04-24T07:47:38.093539844+00:00,1,1,1,1
2021-04-24T07:47:38.093539846+00:00,1,0,1,1
2021-04-24T07:47:38.093539864+00:00,1,1,1,1
2021-04-24T07:47:38.093547860+00:00,1,0,1,1
2021-04-24T07:47:38.093551834+00:00,1,1,1,1
2021-04-24T07:47:38.093551838+00:00,1,0,1,1
2021-04-24T07:47:38.093551854+00:00,1,1,1,1
2021-04-24T07:47:38.093561846+00:00,1,0,1,1
2021-04-24T07:47:38.093569816+00:00,1,1,1,1
2021-04-24T07:47:38.093569820+00:00,1,0,1,1
2021-04-24T07:47:38.093569836+00:00,1,1,1,1
2021-04-24T07:47:38.093573836+00:00,1,0,1,1
2021-04-24T07:47:38.093581806+00:00,1,1,1,1
2021-04-24T07:47:38.093581810+00:00,1,0,1,1
2021-04-24T07:47:38.093581826+00:00,1,1,1,1
2021-04-24T07:47:38.093589820+00:00,1,0,1,1
2021-04-24T07:47:38.093593794+00:00,1,1,1,1
2021-04-24T07:47:38.093593798+00:00,1,0,1,1
2021-04-24T07:47:38.093593814+00:00,1,1,1,1
2021-04-24T07:47:38.093603558+00:00,1,0,1,1
2021-04-24T07:47:38.093607532+00:00,1,1,1,1
2021-04-24T07:47:38.093607536+00:00,1,0,1,1
2021-04-24T07:47:38.093607552+00:00,1,1,1,1
2021-04-24T07:47:38.093611552+00:00,1,0,1,1
2021-04-24T07:47:38.093623516+00:00,1,1,1,1
2021-04-24T07:47:38.093623520+00:00,1,0,1,1
2021-04-24T07:47:38.093623536+00:00,1,1,1,1
2021-04-24T07:47:38.093631532+00:00,1,0,1,1
2021-04-24T07:47:38.093635506+00:00,1,1,1,1
2021-04-24T07:47:38.093635510+00:00,1,0,1,1
2021-04-24T07:47:38.093635526+00:00,1,1,1,1
2021-04-24T07:47:38.093645518+00:00,1,0,1,1
2021-04-24T07:47:38.093649492+00:00,1,1,1,1
2021-04-24T07:47:38.093649496+00:00,1,0,1,1
2021-04-24T07:47:38.093649512+00:00,1,1,1,1
2021-04-24T07:47:38.093661504+00:00,1,0,1,1
2021-04-24T07:47:38.093665476+00:00,1,1,1,1
2021-04-24T07:47:38.093665482+00:00,1,0,1,1
2021-04-24T07:47:38.093665496+00:00,1,1,1,1
2021-04-24T07:47:38.093673494+00:00,1,0,1,1
2021-04-24T07:47:38.093677466+00:00,1,1,1,1
2021-04-24T07:47:38.093677470+00:00,1,0,1,1
2021-04-24T07:47:38.093677486+00:00,1,1,1,1
2021-04-24T07:47:38.093687230+00:00,1,0,1,1
2021-04-24T07:47:38.093691204+00:00,1,1,1,1
2021-04-24T07:47:38.093691208+00:00,1,0,1,1
2021-04-24T07:47:38.093691224+00:00,1,1,1,1
2021-04-24T07:47:38.093695222+00:00,1,0,1,1
2021-04-24T07:47:38.093707190+00:00,1,1,1,1
2021-04-24T07:47:38.093707192+00:00,1,0,1,1
2021-04-24T07:47:38.093707210+00:00,1,1,1,1
2021-04-24T07:47:38.093715204+00:00,1,0,1,1
2021-04-24T07:47:38.093719178+00:00,1,1,1,1
2021-04-24T07:47:38.093719182+00:00,1,0,1,1
2021-04-24T07:47:38.093719198+00:00,1,1,1,1
2021-04-24T07:47:38.093729190+00:00,1,0,1,1
2021-04-24T07:47:38.093749152+00:00,1,1,1,1
2021-04-24T07:47:38.093749154+00:00,1,0,1,1
2021-04-24T07:47:38.093749172+00:00,1,1,1,1
2021-04-24T07:47:38.093757166+00:00,1,0,1,1
2021-04-24T07:47:38.093761140+00:00,1,1,1,1
2021-04-24T07:47:38.093761144+00:00,1,0,1,1
2021-04-24T07:47:38.093761160+00:00,1,1,1,1
2021-04-24T07:47:38.093770904+00:00,1,0,1,1
2021-04-24T07:47:38.093774878+00:00,1,1,1,1
2021-04-24T07:47:38.093774882+00:00,1,0,1,1
2021-04-24T07:47:38.093774898+00:00,1,1,1,1
2021-04-24T07:47:38.093778896+00:00,1,0,1,1
2021-04-24T07:47:38.093790864+00:00,1,1,1,1
2021-04-24T07:47:38.093790866+00:00,1,0,1,1
2021-04-24T07:47:38.093790884+00:00,1,1,1,1
2021-04-24T07:47:38.093798878+00:00,1,0,1,1
2021-04-24T07:47:38.093802852+00:00,1,1,1,1
2021-04-24T07:47:38.093802856+00:00,1,0,1,1
2021-04-24T07:47:38.093802872+00:00,1,1,1,1
2021-04-24T07:47:38.093812866+00:00,1,0,1,1
2021-04-24T07:47:38.093824832+00:00,1,1,1,1
2021-04-24T07:47:38.093824834+00:00,1,0,1,1
2021-04-24T07:47:38.093824852+00:00,1,1,1,1
2021-04-24T07:47:38.093828850+00:00,1,0,1,1
2021-04-24T07:47:38.093832824+00:00,1,1,1,1
2021-04-24T07:47:38.093832828+00:00,1,0,1,1
2021-04-24T07:47:38.093832844+00:00,1,1,1,1
2021-04-24T07:47:38.093840840+00:00,1,0,1,1
2021-04-24T07:47:38.093844814+00:00,1,1,1,1
2021-04-24T07:47:38.093844818+00:00,1,0,1,1
2021-04-24T07:47:38.093844834+00:00,1,1,1,1
2021-04-24T07:47:38.093854576+00:00,1,0,1,1
2021-04-24T07:47:38.093858550+00:00,1,1,1,1
2021-04-24T07:47:38.093858556+00:00,1,0,1,1
2021-04-24T07:47:38.093858570+00:00,1,1,1,1
2021-04-24T07:47:38.093862570+00:00,1,0,1,1
2021-04-24T07:47:38.093874536+00:00,1,1,1,1
2021-04-24T07:47:38.093874540+00:00,1,0,1,1
2021-04-24T07:47:38.093874556+00:00,1,1,1,1
2021-04-24T07:47:38.093882552+00:00,1,0,1,1
2021-04-24T07:47:38.093886526+00:00,1,1,1,1
2021-04-24T07:47:38.093886530+00:00,1,0,1,1
2021-04-24T07:47:38.093886546+00:00,1,1,1,1
2021-04-24T07:47:38.093896538+00:00,1,0,1,1
2021-04-24T07:47:38.093904508+00:00,1,1,1,1
2021-04-24T07:47:38.093904512+00:00,1,0,1,1
2021-04-24T07:47:38.093904530+00:00,1,1,1,1
2021-04-24T07:47:38.093908528+00:00,1,0,1,1
2021-04-24T07:47:38.093912502+00:00,1,1,1,1
2021-04-24T07:47:38.093912506+00:00,1,0,1,1
2021-04-24T07:47:38.093912522+00:00,1,1,1,1
2021-04-24T07:47:38.093920516+00:00,1,0,1,1
2021-04-24T07:47:38.093924490+00:00,1,1,1,1
2021-04-24T07:47:38.093924494+00:00,1,0,1,1
2021-04-24T07:47:38.093924510+00:00,1,1,1,1
2021-04-24T07:47:38.093928508+00:00,1,0,1,1
2021-04-24T07:47:38.093932482+00:00,1,1,1,1
2021-04-24T07:47:38.093932486+00:00,1,0,1,1
2021-04-24T07:47:38.093932502+00:00,1,1,1,1
2021-04-24T07:47:38.093938248+00:00,1,0,1,1
2021-04-24T07:47:38.093942222+00:00,1,1,1,1
2021-04-24T07:47:38.093942226+00:00,1,0,1,1
2021-04-24T07:47:38.093942242+00:00,1,1,1,1
2021-04-24T07:47:38.093946242+00:00,1,0,1,1
2021-04-24T07:47:38.093958210+00:00,1,1,1,1
2021-04-24T07:47:38.093958212+00:00,1,0,1,1
2021-04-24T07:47:38.093958230+00:00,1,1,1,1
2021-04-24T07:47:38.093966224+00:00,1,0,1,1
2021-04-24T07:47:38.093970198+00:00,1,1,1,1
2021-04-24T07:47:38.093970202+00:00,1,0,1,1
2021-04-24T07:47:38.093970218+00:00,1,1,1,1
2021-04-24T07:47:38.093980212+00:00,1,0,1,1
2021-04-24T07:47:38.093988180+00:00,1,1,1,1
2021-04-24T07:47:38.093988184+00:00,1,0,1,1
2021-04-24T07:47:38.093988200+00:00,1,1,1,1
2021-04-24T07:47:38.093992198+00:00,1,0,1,1
2021-04-24T07:47:38.094000168+00:00,1,1,1,1
2021-04-24T07:47:38.094000172+00:00,1,0,1,1
2021-04-24T07:47:38.094000188+00:00,1,1,1,1
2021-04-24T07:47:38.094012180+00:00,1,0,1,1
2021-04-24T07:47:38.094016152+00:00,1,1,1,1
2021-04-24T07:47:38.094016156+00:00,1,0,1,1
2021-04-24T07:47:38.094016172+00:00,1,1,1,1
2021-04-24T07:47:38.094021920+00:00,1,0,1,1
2021-04-24T07:47:38.094025894+00:00,1,1,1,1
2021-04-24T07:47:38.094025898+00:00,1,0,1,1
2021-04-24T07:47:38.094025914+00:00,1,1,1,1
2021-04-24T07:47:38.094029914+00:00,1,0,1,1
2021-04-24T07:47:38.094041880+00:00,1,1,1,1
2021-04-24T07:47:38.094041882+00:00,1,0,1,1
2021-04-24T07:47:38.094041900+00:00,1,1,1,1
2021-04-24T07:47:38.094049894+00:00,1,0,1,1
2021-04-24T07:47:38.094053868+00:00,1,1,1,1
2021-04-24T07:47:38.094053872+00:00,1,0,1,1
2021-04-24T07:47:38.094053888+00:00,1,1,1,1
2021-04-24T07:47:38.094063882+00:00,1,0,1,1
2021-04-24T07:47:38.094067856+00:00,1,1,1,1
2021-04-24T07:47:38.094067860+00:00,1,0,1,1
2021-04-24T07:47:38.094067874+00:00,1,1,1,1
2021-04-24T07:47:38.094079868+00:00,1,0,1,1
2021-04-24T07:47:38.094083840+00:00,1,1,1,1
2021-04-24T07:47:38.094083844+00:00,1,0,1,1
2021-04-24T07:47:38.094083860+00:00,1,1,1,1
2021-04-24T07:47:38.094087860+00:00,1,0,1,1
2021-04-24T07:47:38.094091834+00:00,1,1,1,1
2021-04-24T07:47:38.094091838+00:00,1,0,1,1
2021-04-24T07:47:38.094091854+00:00,1,1,1,1
2021-04-24T07:47:38.094095852+00:00,1,0,1,1
2021-04-24T07:47:38.094099826+00:00,1,1,1,1
2021-04-24T07:47:38.094099830+00:00,1,0,1,1
2021-04-24T07:47:38.094099846+00:00,1,1,1,1
2021-04-24T07:47:38.094105594+00:00,1,0,1,1
2021-04-24T07:47:38.094109568+00:00,1,1,1,1
2021-04-24T07:47:38.094109572+00:00,1,0,1,1
2021-04-24T07:47:38.094109588+00:00,1,1,1,1
2021-04-24T07:47:38.094113586+00:00,1,0,1,1
2021-04-24T07:47:38.094125552+00:00,1,1,1,1
2021-04-24T07:47:38.094125556+00:00,1,0,1,1
2021-04-24T07:47:38.094125572+00:00,1,1,1,1
2021-04-24T07:47:38.094133568+00:00,1,0,1,1
2021-04-24T07:47:38.094137542+00:00,1,1,1,1
2021-04-24T07:47:38.094137546+00:00,1,0,1,1
2021-04-24T07:47:38.094137562+00:00,1,1,1,1
2021-04-24T07:47:38.094147556+00:00,1,0,1,1
2021-04-24T07:47:38.094163516+00:00,1,1,1,1
2021-04-24T07:47:38.094163520+00:00,1,0,1,1
2021-04-24T07:47:38.094163538+00:00,1,1,1,1
2021-04-24T07:47:38.094171532+00:00,1,0,1,1
2021-04-24T07:47:38.094175506+00:00,1,1,1,1
2021-04-24T07:47:38.094175510+00:00,1,0,1,1
2021-04-24T07:47:38.094175526+00:00,1,1,1,1
2021-04-24T07:47:38.094179524+00:00,1,0,1,1
2021-04-24T07:47:38.094183498+00:00,1,1,1,1
2021-04-24T07:47:38.094183502+00:00,1,0,1,1
2021-04-24T07:47:38.094183518+00:00,1,1,1,1
2021-04-24T07:47:38.094189266+00:00,1,0,1,1
2021-04-24T07:47:38.094193240+00:00,1,1,1,1
2021-04-24T07:47:38.094193244+00:00,1,0,1,1
2021-04-24T07:47:38.094193260+00:00,1,1,1,1
2021-04-24T07:47:38.094197260+00:00,1,0,1,1
2021-04-24T07:47:38.094209226+00:00,1,1,1,1
2021-04-24T07:47:38.094209228+00:00,1,0,1,1
2021-04-24T07:47:38.094209246+00:00,1,1,1,1
2021-04-24T07:47:38.094217240+00:00,1,0,1,1
2021-04-24T07:47:38.094221214+00:00,1,1,1,1
2021-04-24T07:47:38.094221218+00:00,1,0,1,1
2021-04-24T07:47:38.094221234+00:00,1,1,1,1
2021-04-24T07:47:38.094231228+00:00,1,0,1,1
2021-04-24T07:47:38.094247190+00:00,1,1,1,1
2021-04-24T07:47:38.094247194+00:00,1,0,1,1
2021-04-24T07:47:38.094247212+00:00,1,1,1,1
2021-04-24T07:47:38.094263200+00:00,1,0,1,1
2021-04-24T07:47:38.094267174+00:00,1,1,1,1
2021-04-24T07:47:38.094267178+00:00,1,0,1,1
